"1.66827","2017-02-16 14:52:29"
"0.313404","2017-02-16 14:53:01"
"1.79846","2017-02-16 14:54:06"
"1.69238","2017-02-16 14:56:53"
"1.50434","2017-02-16 14:57:51"
"2.18901","2017-02-16 14:58:27"
"1.50434","2017-02-16 14:59:22"
"2.28062","2017-02-16 15:02:22"
"2.19383","2017-02-16 15:03:09"
"2.19383","2017-02-16 15:04:29"
"2.30472","2017-02-16 15:04:42"
"1.74542","2017-02-16 15:09:07"
"2.28062","2017-02-16 15:10:24"
"1.50434","2017-02-16 15:12:11"
"2.28062","2017-02-16 15:12:46"
"1.72131","2017-02-16 15:17:33"
"2.17454","2017-02-16 15:21:47"
"2.28062","2017-02-16 15:27:52"
"1.8081","2017-02-16 15:29:41"
"0.318226","2017-02-16 15:30:04"
"1.50434","2017-02-16 15:31:07"
"1.52363","2017-02-16 15:31:49"
"1.50434","2017-02-16 15:32:44"
"1.51398","2017-02-16 15:35:10"
"1.50434","2017-02-16 15:36:41"
"1.50434","2017-02-16 15:37:18"
"1.50434","2017-02-16 15:37:50"
"2.18419","2017-02-16 15:37:51"
"2.17454","2017-02-16 15:38:47"
"1.50434","2017-02-16 15:42:29"
"2.16972","2017-02-16 15:48:44"
"1.50434","2017-02-16 15:51:09"
"1.50434","2017-02-16 15:53:12"
"1.67792","2017-02-16 15:54:28"
"1.50434","2017-02-16 15:57:37"
"2.28062","2017-02-16 15:58:29"
"2.16972","2017-02-16 16:00:51"
"2.30955","2017-02-16 16:02:46"
"2.28062","2017-02-16 16:05:52"
"1.67792","2017-02-16 16:07:02"
"2.28062","2017-02-16 16:21:51"
"2.28062","2017-02-16 16:22:32"
